,Row,CASE_ID,StartTimestamp,Activity,Resource,CompleteTimestamp,StartDate
327833,327833,IM0031460,27.01.2014 16:41,Assignment,TEAM0039,27.01.2014 16:44,2014-01-27
327834,327834,IM0031460,27.01.2014 16:44,Mail to Customer,TEAM0039,27.01.2014 16:44,2014-01-27
327835,327835,IM0031460,27.01.2014 16:44,Closed,TEAM0039,27.01.2014 16:54,2014-01-27
327859,327859,IM0031463,27.01.2014 16:25,Open,TEAM0008,27.01.2014 16:27,2014-01-27
327860,327860,IM0031463,27.01.2014 16:27,Status Change,TEAM0008,27.01.2014 16:27,2014-01-27
327861,327861,IM0031463,27.01.2014 16:27,Assignment,TEAM0008,27.01.2014 16:29,2014-01-27
327862,327862,IM0031463,27.01.2014 16:29,Caused By CI,TEAM0008,27.01.2014 16:29,2014-01-27
327863,327863,IM0031463,27.01.2014 16:29,Closed,TEAM0008,27.01.2014 16:39,2014-01-27
327922,327922,IM0031467,27.01.2014 17:44,Open,TEAM0008,28.01.2014 08:57,2014-01-27
327923,327923,IM0031467,28.01.2014 08:57,Status Change,TEAM0039,28.01.2014 08:57,2014-01-28
327924,327924,IM0031467,28.01.2014 08:57,Assignment,TEAM0039,28.01.2014 09:41,2014-01-28
327925,327925,IM0031467,28.01.2014 09:41,Mail to Customer,TEAM0039,28.01.2014 09:42,2014-01-28
327926,327926,IM0031467,28.01.2014 09:42,Caused By CI,TEAM0039,28.01.2014 09:42,2014-01-28
327927,327927,IM0031467,28.01.2014 09:42,Closed,TEAM0039,28.01.2014 09:42,2014-01-28
327928,327928,IM0031467,28.01.2014 09:42,Quality Indicator Fixed,TEAM0039,28.01.2014 09:52,2014-01-28
327957,327957,IM0031472,27.01.2014 13:29,Open,TEAM0008,27.01.2014 13:30,2014-01-27
327958,327958,IM0031472,27.01.2014 13:30,Update,TEAM0039,27.01.2014 13:30,2014-01-27
327959,327959,IM0031472,27.01.2014 13:30,Quality Indicator Set,TEAM0039,27.01.2014 13:31,2014-01-27
327960,327960,IM0031472,27.01.2014 13:31,Quality Indicator Fixed,TEAM0039,27.01.2014 13:31,2014-01-27
327961,327961,IM0031472,27.01.2014 13:31,Reassignment,TEAM0039,27.01.2014 13:45,2014-01-27
327962,327962,IM0031472,27.01.2014 13:45,Operator Update,TEAM0199,27.01.2014 15:41,2014-01-27
327963,327963,IM0031472,27.01.2014 15:41,Caused By CI,TEAM0008,27.01.2014 15:41,2014-01-27
327964,327964,IM0031472,27.01.2014 15:41,Closed,TEAM0008,27.01.2014 15:51,2014-01-27
327965,327965,IM0031473,27.01.2014 13:33,Open,TEAM0008,27.01.2014 13:59,2014-01-27
327966,327966,IM0031473,27.01.2014 13:59,Status Change,TEAM0007,27.01.2014 13:59,2014-01-27
327967,327967,IM0031473,27.01.2014 13:59,Assignment,TEAM0007,30.01.2014 11:17,2014-01-27
327968,327968,IM0031473,30.01.2014 11:17,Caused By CI,TEAM0007,30.01.2014 11:17,2014-01-30
327969,327969,IM0031473,30.01.2014 11:17,Closed,TEAM0007,30.01.2014 11:17,2014-01-30
327970,327970,IM0031473,30.01.2014 11:17,Quality Indicator Fixed,TEAM0007,30.01.2014 11:27,2014-01-30
327981,327981,IM0031476,27.01.2014 13:39,Open,TEAM0008,27.01.2014 17:46,2014-01-27
327982,327982,IM0031476,27.01.2014 17:46,Assignment,TEAM0127,28.01.2014 12:11,2014-01-27
327983,327983,IM0031476,28.01.2014 12:11,Status Change,TEAM0127,28.01.2014 12:11,2014-01-28
327984,327984,IM0031476,28.01.2014 12:11,Operator Update,TEAM0127,06.02.2014 14:18,2014-01-28
327985,327985,IM0031476,06.02.2014 14:18,Caused By CI,TEAM0127,06.02.2014 14:18,2014-06-02
327986,327986,IM0031476,06.02.2014 14:18,Closed,TEAM0127,06.02.2014 14:28,2014-06-02
327987,327987,IM0031477,27.01.2014 13:41,Open,TEAM0008,28.01.2014 08:28,2014-01-27
327988,327988,IM0031477,28.01.2014 08:28,Assignment,TEAM0039,28.01.2014 08:28,2014-01-28
327989,327989,IM0031477,28.01.2014 08:28,Status Change,TEAM0039,28.01.2014 09:43,2014-01-28
327990,327990,IM0031477,28.01.2014 09:43,Caused By CI,TEAM0039,28.01.2014 09:43,2014-01-28
327991,327991,IM0031477,28.01.2014 09:43,Closed,TEAM0039,28.01.2014 09:53,2014-01-28
328028,328028,IM0031479,27.01.2014 13:44,Open,TEAM0008,27.01.2014 14:53,2014-01-27
328029,328029,IM0031479,27.01.2014 14:53,Closed,TEAM0197,27.01.2014 14:53,2014-01-27
328030,328030,IM0031479,27.01.2014 14:53,Caused By CI,TEAM0197,27.01.2014 15:03,2014-01-27
328049,328049,IM0031484,27.01.2014 14:02,Open,TEAM0008,27.01.2014 14:41,2014-01-27
328050,328050,IM0031484,27.01.2014 14:41,Assignment,TEAM0057,27.01.2014 14:41,2014-01-27
328051,328051,IM0031484,27.01.2014 14:41,Operator Update,TEAM0057,27.01.2014 14:41,2014-01-27
328052,328052,IM0031484,27.01.2014 14:41,Status Change,TEAM0057,10.02.2014 16:20,2014-01-27
328053,328053,IM0031484,10.02.2014 16:20,Assignment,TEAM0057,10.02.2014 16:20,2014-10-02
328054,328054,IM0031484,10.02.2014 16:20,Reassignment,TEAM0057,10.02.2014 16:20,2014-10-02
328055,328055,IM0031484,10.02.2014 16:20,Status Change,TEAM0057,10.02.2014 16:20,2014-10-02
328056,328056,IM0031484,10.02.2014 16:20,Operator Update,TEAM0057,10.02.2014 16:53,2014-10-02
328057,328057,IM0031484,10.02.2014 16:53,Operator Update,TEAM0008,11.02.2014 09:10,2014-10-02
328058,328058,IM0031484,11.02.2014 09:10,Status Change,TEAM0008,11.02.2014 09:10,2014-11-02
328059,328059,IM0031484,11.02.2014 09:10,Assignment,TEAM0008,11.02.2014 09:19,2014-11-02
328060,328060,IM0031484,11.02.2014 09:19,Closed,TEAM0008,11.02.2014 09:19,2014-11-02
328061,328061,IM0031484,11.02.2014 09:19,Caused By CI,TEAM0008,11.02.2014 09:29,2014-11-02
328062,328062,IM0031485,27.01.2014 14:03,Open,TEAM0008,28.01.2014 10:00,2014-01-27
328063,328063,IM0031485,28.01.2014 10:00,Closed,TEAM0007,28.01.2014 10:00,2014-01-28
328064,328064,IM0031485,28.01.2014 10:00,Quality Indicator Fixed,TEAM0007,28.01.2014 10:00,2014-01-28
328065,328065,IM0031485,28.01.2014 10:00,Caused By CI,TEAM0007,28.01.2014 10:10,2014-01-28
328074,328074,IM0031488,27.01.2014 14:12,Open,TEAM0008,27.01.2014 16:47,2014-01-27
328075,328075,IM0031488,27.01.2014 16:47,Assignment,TEAM0007,28.01.2014 09:32,2014-01-27
328076,328076,IM0031488,28.01.2014 09:32,Status Change,TEAM0007,30.01.2014 11:18,2014-01-28
328077,328077,IM0031488,30.01.2014 11:18,Closed,TEAM0007,30.01.2014 11:18,2014-01-30
328078,328078,IM0031488,30.01.2014 11:18,Caused By CI,TEAM0007,30.01.2014 11:18,2014-01-30
328079,328079,IM0031488,30.01.2014 11:18,Quality Indicator Fixed,TEAM0007,30.01.2014 11:28,2014-01-30
328107,328107,IM0031490,27.01.2014 14:22,Open,TEAM0008,27.01.2014 16:17,2014-01-27
328108,328108,IM0031490,27.01.2014 16:17,Closed,TEAM0205,27.01.2014 16:17,2014-01-27
328109,328109,IM0031490,27.01.2014 16:17,Caused By CI,TEAM0205,27.01.2014 16:27,2014-01-27
328124,328124,IM0031493,27.01.2014 14:28,Open,TEAM0016,28.01.2014 16:16,2014-01-27
328125,328125,IM0031493,28.01.2014 16:16,Reassignment,TEAM0017,28.01.2014 16:16,2014-01-28
328126,328126,IM0031493,28.01.2014 16:16,Update,TEAM0017,28.01.2014 16:20,2014-01-28
328127,328127,IM0031493,28.01.2014 16:20,Assignment,TEAM0016,29.01.2014 08:32,2014-01-28
328128,328128,IM0031493,29.01.2014 08:32,Caused By CI,TEAM0016,29.01.2014 08:32,2014-01-29
328129,328129,IM0031493,29.01.2014 08:32,Closed,TEAM0016,29.01.2014 11:34,2014-01-29
328130,328130,IM0031493,29.01.2014 11:34,Reassignment,TEAM0016,29.01.2014 11:34,2014-01-29
328131,328131,IM0031493,29.01.2014 11:34,Reopen,TEAM0016,29.01.2014 11:34,2014-01-29
328132,328132,IM0031493,29.01.2014 11:34,Update,TEAM0016,29.01.2014 11:34,2014-01-29
328133,328133,IM0031493,29.01.2014 11:34,Assignment,TEAM0016,29.01.2014 13:20,2014-01-29
328134,328134,IM0031493,29.01.2014 13:20,Reassignment,TEAM0014,29.01.2014 13:20,2014-01-29
328135,328135,IM0031493,29.01.2014 13:20,Update,TEAM0014,29.01.2014 13:28,2014-01-29
328136,328136,IM0031493,29.01.2014 13:28,Assignment,TEAM0015,29.01.2014 14:13,2014-01-29
328137,328137,IM0031493,29.01.2014 14:13,Status Change,TEAM0015,29.01.2014 14:26,2014-01-29
328138,328138,IM0031493,29.01.2014 14:26,Reassignment,TEAM0015,29.01.2014 14:26,2014-01-29
328139,328139,IM0031493,29.01.2014 14:26,Assignment,TEAM0015,29.01.2014 14:26,2014-01-29
328140,328140,IM0031493,29.01.2014 14:26,Operator Update,TEAM0015,29.01.2014 14:33,2014-01-29
328141,328141,IM0031493,29.01.2014 14:33,Reassignment,TEAM0014,29.01.2014 14:33,2014-01-29
328142,328142,IM0031493,29.01.2014 14:33,Update,TEAM0014,29.01.2014 14:33,2014-01-29
328143,328143,IM0031493,29.01.2014 14:33,Assignment,TEAM0014,29.01.2014 15:50,2014-01-29
328144,328144,IM0031493,29.01.2014 15:50,Assignment,TEAM0016,29.01.2014 16:10,2014-01-29
328145,328145,IM0031493,29.01.2014 16:10,Closed,TEAM0016,29.01.2014 16:20,2014-01-29
328172,328172,IM0031496,27.01.2014 14:30,Open,TEAM0008,27.01.2014 15:10,2014-01-27
328173,328173,IM0031496,27.01.2014 15:10,Caused By CI,TEAM0039,27.01.2014 15:10,2014-01-27
328174,328174,IM0031496,27.01.2014 15:10,Closed,TEAM0039,27.01.2014 15:20,2014-01-27
328175,328175,IM0031497,27.01.2014 14:32,Open,TEAM0008,27.01.2014 14:33,2014-01-27
328176,328176,IM0031497,27.01.2014 14:33,Status Change,TEAM0008,27.01.2014 14:33,2014-01-27
328177,328177,IM0031497,27.01.2014 14:33,Pending vendor,TEAM0008,27.01.2014 14:33,2014-01-27
328178,328178,IM0031497,27.01.2014 14:33,External Vendor Assignment,TEAM0008,28.01.2014 08:49,2014-01-27
328179,328179,IM0031497,28.01.2014 08:49,Assignment,TEAM0008,28.01.2014 08:49,2014-01-28
328180,328180,IM0031497,28.01.2014 08:49,Description Update,TEAM0008,28.01.2014 08:49,2014-01-28
328181,328181,IM0031497,28.01.2014 08:49,Vendor Reference,TEAM0008,28.01.2014 15:19,2014-01-28
328182,328182,IM0031497,28.01.2014 15:19,Vendor Reference Change,TEAM0008,28.01.2014 15:24,2014-01-28
328183,328183,IM0031497,28.01.2014 15:24,Caused By CI,TEAM0008,28.01.2014 15:24,2014-01-28
328184,328184,IM0031497,28.01.2014 15:24,Closed,TEAM0008,28.01.2014 15:26,2014-01-28
328185,328185,IM0031497,28.01.2014 15:26,Closed,TEAM9999,28.01.2014 15:36,2014-01-28
328195,328195,IM0031501,27.01.2014 14:37,Open,TEAM0008,27.01.2014 14:56,2014-01-27
328196,328196,IM0031501,27.01.2014 14:56,Closed,TEAM0039,27.01.2014 14:56,2014-01-27
328197,328197,IM0031501,27.01.2014 14:56,Caused By CI,TEAM0039,27.01.2014 15:06,2014-01-27
328206,328206,IM0031504,27.01.2014 14:39,Open,TEAM0008,27.01.2014 14:58,2014-01-27
328207,328207,IM0031504,27.01.2014 14:58,Closed,TEAM0039,27.01.2014 14:58,2014-01-27
328208,328208,IM0031504,27.01.2014 14:58,Caused By CI,TEAM0039,27.01.2014 15:08,2014-01-27
328218,328218,IM0031508,27.01.2014 14:47,Open,TEAM0008,27.01.2014 15:12,2014-01-27
328219,328219,IM0031508,27.01.2014 15:12,Caused By CI,TEAM0176,27.01.2014 15:12,2014-01-27
328220,328220,IM0031508,27.01.2014 15:12,Closed,TEAM0176,27.01.2014 15:22,2014-01-27
328221,328221,IM0031509,27.01.2014 14:47,Open,TEAM0008,27.01.2014 14:49,2014-01-27
328222,328222,IM0031509,27.01.2014 14:49,Status Change,TEAM0008,27.01.2014 14:49,2014-01-27
328223,328223,IM0031509,27.01.2014 14:49,Operator Update,TEAM0008,28.01.2014 08:47,2014-01-27
328224,328224,IM0031509,28.01.2014 08:47,Closed,TEAM0008,28.01.2014 08:47,2014-01-28
328225,328225,IM0031509,28.01.2014 08:47,Caused By CI,TEAM0008,28.01.2014 08:57,2014-01-28
328226,328226,IM0031510,27.01.2014 14:47,Open,TEAM0008,27.01.2014 14:48,2014-01-27
328227,328227,IM0031510,27.01.2014 14:48,Assignment,TEAM0008,27.01.2014 14:48,2014-01-27
328228,328228,IM0031510,27.01.2014 14:48,Communication with customer,TEAM0008,27.01.2014 14:48,2014-01-27
328229,328229,IM0031510,27.01.2014 14:48,Status Change,TEAM0008,29.01.2014 14:53,2014-01-27
328230,328230,IM0031510,29.01.2014 14:53,Operator Update,TEAM0008,29.01.2014 16:50,2014-01-29
328231,328231,IM0031510,29.01.2014 16:50,Assignment,TEAM0008,29.01.2014 16:50,2014-01-29
328232,328232,IM0031510,29.01.2014 16:50,Operator Update,TEAM0008,29.01.2014 16:50,2014-01-29
328233,328233,IM0031510,29.01.2014 16:50,Status Change,TEAM0008,30.01.2014 08:46,2014-01-29
328234,328234,IM0031510,30.01.2014 08:46,Operator Update,TEAM0008,30.01.2014 08:46,2014-01-30
328235,328235,IM0031510,30.01.2014 08:46,Status Change,TEAM0008,03.02.2014 09:00,2014-01-30
328236,328236,IM0031510,03.02.2014 09:00,Caused By CI,TEAM0199,03.02.2014 09:00,2014-03-02
328237,328237,IM0031510,03.02.2014 09:00,Closed,TEAM0199,03.02.2014 09:10,2014-03-02
328238,328238,IM0031511,27.01.2014 15:14,Open,TEAM0008,27.01.2014 15:36,2014-01-27
328239,328239,IM0031511,27.01.2014 15:36,Communication with customer,TEAM0198,27.01.2014 15:36,2014-01-27
328240,328240,IM0031511,27.01.2014 15:36,Reassignment,TEAM0198,27.01.2014 15:36,2014-01-27
328241,328241,IM0031511,27.01.2014 15:36,Status Change,TEAM0198,27.01.2014 15:48,2014-01-27
328242,328242,IM0031511,27.01.2014 15:48,Assignment,TEAM0013,27.01.2014 15:59,2014-01-27
328243,328243,IM0031511,27.01.2014 15:59,Update,TEAM0211,27.01.2014 15:59,2014-01-27
328244,328244,IM0031511,27.01.2014 15:59,External Vendor Assignment,TEAM0211,27.01.2014 15:59,2014-01-27
328245,328245,IM0031511,27.01.2014 15:59,Status Change,TEAM0211,27.01.2014 15:59,2014-01-27
328246,328246,IM0031511,27.01.2014 15:59,Vendor Reference,TEAM0211,27.01.2014 16:18,2014-01-27
328247,328247,IM0031511,27.01.2014 16:18,Closed,TEAM0211,27.01.2014 16:18,2014-01-27
328248,328248,IM0031511,27.01.2014 16:18,Caused By CI,TEAM0211,27.01.2014 16:28,2014-01-27
328249,328249,IM0031512,27.01.2014 15:17,Open,TEAM0199,27.01.2014 16:27,2014-01-27
328250,328250,IM0031512,27.01.2014 16:27,Assignment,TEAM0104,27.01.2014 17:12,2014-01-27
328251,328251,IM0031512,27.01.2014 17:12,Status Change,TEAM0104,27.01.2014 17:12,2014-01-27
328252,328252,IM0031512,27.01.2014 17:12,Update,TEAM0104,28.01.2014 09:16,2014-01-27
328253,328253,IM0031512,28.01.2014 09:16,Operator Update,TEAM0104,28.01.2014 11:11,2014-01-28
328254,328254,IM0031512,28.01.2014 11:11,External update,TEAM0105,28.01.2014 21:49,2014-01-28
328255,328255,IM0031512,28.01.2014 21:49,Operator Update,TEAM0104,29.01.2014 08:37,2014-01-28
328256,328256,IM0031512,29.01.2014 08:37,Update,TEAM0104,29.01.2014 13:19,2014-01-29
328257,328257,IM0031512,29.01.2014 13:19,Closed,TEAM0104,29.01.2014 13:19,2014-01-29
328258,328258,IM0031512,29.01.2014 13:19,Caused By CI,TEAM0104,29.01.2014 13:29,2014-01-29
328292,328292,IM0031518,27.01.2014 14:36,Open,TEAM0008,27.01.2014 16:06,2014-01-27
328293,328293,IM0031518,27.01.2014 16:06,Caused By CI,TEAM0039,27.01.2014 16:06,2014-01-27
328294,328294,IM0031518,27.01.2014 16:06,Closed,TEAM0039,27.01.2014 16:16,2014-01-27
328298,328298,IM0031520,27.01.2014 14:41,Open,TEAM0016,28.01.2014 15:49,2014-01-27
328299,328299,IM0031520,28.01.2014 15:49,Update,TEAM0017,28.01.2014 15:49,2014-01-28
328300,328300,IM0031520,28.01.2014 15:49,Reassignment,TEAM0017,28.01.2014 15:52,2014-01-28
328301,328301,IM0031520,28.01.2014 15:52,Reassignment,TEAM0035,28.01.2014 15:52,2014-01-28
328302,328302,IM0031520,28.01.2014 15:52,Operator Update,TEAM0035,29.01.2014 14:27,2014-01-28
328303,328303,IM0031520,29.01.2014 14:27,Operator Update,TEAM0052,29.01.2014 14:27,2014-01-29
328304,328304,IM0031520,29.01.2014 14:27,Reassignment,TEAM0052,29.01.2014 14:32,2014-01-29
328305,328305,IM0031520,29.01.2014 14:32,Operator Update,TEAM0035,29.01.2014 14:32,2014-01-29
328306,328306,IM0031520,29.01.2014 14:32,Reassignment,TEAM0035,29.01.2014 14:40,2014-01-29
328307,328307,IM0031520,29.01.2014 14:40,Reassignment,TEAM0052,29.01.2014 14:40,2014-01-29
328308,328308,IM0031520,29.01.2014 14:40,Operator Update,TEAM0052,29.01.2014 14:58,2014-01-29
328309,328309,IM0031520,29.01.2014 14:58,Operator Update,TEAM0035,29.01.2014 14:58,2014-01-29
328310,328310,IM0031520,29.01.2014 14:58,Reassignment,TEAM0035,29.01.2014 15:06,2014-01-29
328311,328311,IM0031520,29.01.2014 15:06,Operator Update,TEAM0052,29.01.2014 15:06,2014-01-29
328312,328312,IM0031520,29.01.2014 15:06,Reassignment,TEAM0052,29.01.2014 15:08,2014-01-29
328313,328313,IM0031520,29.01.2014 15:08,Reassignment,TEAM0035,29.01.2014 15:16,2014-01-29
328314,328314,IM0031520,29.01.2014 15:16,Update,TEAM0014,29.01.2014 15:16,2014-01-29
328315,328315,IM0031520,29.01.2014 15:16,Reassignment,TEAM0014,29.01.2014 16:02,2014-01-29
328316,328316,IM0031520,29.01.2014 16:02,Assignment,TEAM0016,30.01.2014 09:56,2014-01-29
328317,328317,IM0031520,30.01.2014 09:56,Caused By CI,TEAM0016,30.01.2014 09:56,2014-01-30
328318,328318,IM0031520,30.01.2014 09:56,Closed,TEAM0016,30.01.2014 10:06,2014-01-30
328319,328319,IM0031521,27.01.2014 14:42,Open,TEAM0008,27.01.2014 15:23,2014-01-27
328320,328320,IM0031521,27.01.2014 15:23,Assignment,TEAM0188,28.01.2014 13:37,2014-01-27
328321,328321,IM0031521,28.01.2014 13:37,Caused By CI,TEAM0188,28.01.2014 13:37,2014-01-28
328322,328322,IM0031521,28.01.2014 13:37,Closed,TEAM0188,28.01.2014 13:47,2014-01-28
328335,328335,IM0031523,27.01.2014 14:49,Open,TEAM0008,27.01.2014 15:05,2014-01-27
328336,328336,IM0031523,27.01.2014 15:05,Caused By CI,TEAM0039,27.01.2014 15:05,2014-01-27
328337,328337,IM0031523,27.01.2014 15:05,Closed,TEAM0039,27.01.2014 15:15,2014-01-27
328342,328342,IM0031525,27.01.2014 14:56,Open,TEAM0008,29.01.2014 08:31,2014-01-27
328343,328343,IM0031525,29.01.2014 08:31,Status Change,TEAM0039,29.01.2014 08:31,2014-01-29
328344,328344,IM0031525,29.01.2014 08:31,Assignment,TEAM0039,29.01.2014 08:53,2014-01-29
328345,328345,IM0031525,29.01.2014 08:53,Caused By CI,TEAM0039,29.01.2014 08:53,2014-01-29
328346,328346,IM0031525,29.01.2014 08:53,Closed,TEAM0039,29.01.2014 09:03,2014-01-29
328354,328354,IM0031527,27.01.2014 15:07,Open,TEAM0016,28.01.2014 15:45,2014-01-27
328355,328355,IM0031527,28.01.2014 15:45,Update,TEAM0017,28.01.2014 15:45,2014-01-28
328356,328356,IM0031527,28.01.2014 15:45,Reassignment,TEAM0017,28.01.2014 16:48,2014-01-28
328357,328357,IM0031527,28.01.2014 16:48,Assignment,TEAM0016,29.01.2014 09:18,2014-01-28
328358,328358,IM0031527,29.01.2014 09:18,Caused By CI,TEAM0016,29.01.2014 09:18,2014-01-29
328359,328359,IM0031527,29.01.2014 09:18,Closed,TEAM0016,29.01.2014 09:28,2014-01-29
328407,328407,IM0031530,27.01.2014 15:19,Open,TEAM0018,27.01.2014 15:23,2014-01-27
328408,328408,IM0031530,27.01.2014 15:23,Assignment,TEAM0018,27.01.2014 15:23,2014-01-27
328409,328409,IM0031530,27.01.2014 15:23,Reassignment,TEAM0018,27.01.2014 16:13,2014-01-27
328410,328410,IM0031530,27.01.2014 16:13,Update,TEAM0034,27.01.2014 16:13,2014-01-27
328411,328411,IM0031530,27.01.2014 16:13,Reassignment,TEAM0034,27.01.2014 16:13,2014-01-27
328412,328412,IM0031530,27.01.2014 16:13,Assignment,TEAM0034,28.01.2014 07:50,2014-01-27
328413,328413,IM0031530,28.01.2014 07:50,Status Change,TEAM0018,28.01.2014 08:20,2014-01-28
328414,328414,IM0031530,28.01.2014 08:20,Assignment,TEAM0018,28.01.2014 08:25,2014-01-28
328415,328415,IM0031530,28.01.2014 08:25,Update,TEAM0018,28.01.2014 08:28,2014-01-28
328416,328416,IM0031530,28.01.2014 08:28,Update,TEAM0018,29.01.2014 10:33,2014-01-28
328417,328417,IM0031530,29.01.2014 10:33,Update,TEAM0018,29.01.2014 10:33,2014-01-29
328418,328418,IM0031530,29.01.2014 10:33,Assignment,TEAM0018,29.01.2014 10:33,2014-01-29
328419,328419,IM0031530,29.01.2014 10:33,Reassignment,TEAM0018,29.01.2014 10:40,2014-01-29
328420,328420,IM0031530,29.01.2014 10:40,Assignment,TEAM0034,29.01.2014 10:52,2014-01-29
328421,328421,IM0031530,29.01.2014 10:52,Update,TEAM0034,05.02.2014 10:57,2014-01-29
328422,328422,IM0031530,05.02.2014 10:57,Update,TEAM0034,05.02.2014 15:58,2014-05-02
328423,328423,IM0031530,05.02.2014 15:58,Update,TEAM0034,05.02.2014 15:58,2014-05-02
328424,328424,IM0031530,05.02.2014 15:58,Assignment,TEAM0034,05.02.2014 15:58,2014-05-02
328425,328425,IM0031530,05.02.2014 15:58,Reassignment,TEAM0034,06.02.2014 07:37,2014-05-02
328426,328426,IM0031530,06.02.2014 07:37,Closed,TEAM0018,06.02.2014 07:47,2014-06-02
328432,328432,IM0031532,27.01.2014 15:22,Open,TEAM0016,28.01.2014 10:34,2014-01-27
328433,328433,IM0031532,28.01.2014 10:34,External Vendor Assignment,TEAM0102,28.01.2014 10:34,2014-01-28
328434,328434,IM0031532,28.01.2014 10:34,Status Change,TEAM0102,28.01.2014 10:34,2014-01-28
328435,328435,IM0031532,28.01.2014 10:34,Assignment,TEAM0102,28.01.2014 10:34,2014-01-28
328436,328436,IM0031532,28.01.2014 10:34,Update,TEAM0102,28.01.2014 12:34,2014-01-28
328437,328437,IM0031532,28.01.2014 12:34,Update,TEAM0102,28.01.2014 12:35,2014-01-28
328438,328438,IM0031532,28.01.2014 12:35,Update,TEAM0102,30.01.2014 08:40,2014-01-28
328439,328439,IM0031532,30.01.2014 08:40,Update,TEAM0102,30.01.2014 08:41,2014-01-30
328440,328440,IM0031532,30.01.2014 08:41,Closed,TEAM0102,30.01.2014 08:51,2014-01-30
328445,328445,IM0031534,27.01.2014 15:26,Open,TEAM0008,27.01.2014 15:51,2014-01-27
328446,328446,IM0031534,27.01.2014 15:51,Assignment,TEAM0039,27.01.2014 15:51,2014-01-27
328447,328447,IM0031534,27.01.2014 15:51,Status Change,TEAM0039,27.01.2014 16:02,2014-01-27
328448,328448,IM0031534,27.01.2014 16:02,Mail to Customer,TEAM0039,27.01.2014 16:03,2014-01-27
328449,328449,IM0031534,27.01.2014 16:03,Closed,TEAM0039,27.01.2014 16:13,2014-01-27
328460,328460,IM0031536,27.01.2014 15:31,Open,TEAM0016,27.01.2014 16:21,2014-01-27
328461,328461,IM0031536,27.01.2014 16:21,Update,TEAM0014,27.01.2014 16:21,2014-01-27
328462,328462,IM0031536,27.01.2014 16:21,Description Update,TEAM0014,27.01.2014 16:21,2014-01-27
328463,328463,IM0031536,27.01.2014 16:21,Reassignment,TEAM0014,27.01.2014 16:24,2014-01-27
328464,328464,IM0031536,27.01.2014 16:24,Assignment,TEAM0016,27.01.2014 16:38,2014-01-27
328465,328465,IM0031536,27.01.2014 16:38,Closed,TEAM0016,27.01.2014 16:38,2014-01-27
328466,328466,IM0031536,27.01.2014 16:38,Caused By CI,TEAM0016,27.01.2014 16:48,2014-01-27
328520,328520,IM0031548,27.01.2014 17:25,Open,TEAM0008,27.01.2014 17:39,2014-01-27
328521,328521,IM0031548,27.01.2014 17:39,Description Update,TEAM0008,28.01.2014 09:33,2014-01-27
328522,328522,IM0031548,28.01.2014 09:33,Assignment,TEAM0007,28.01.2014 10:24,2014-01-28
328523,328523,IM0031548,28.01.2014 10:24,Assignment,TEAM0007,28.01.2014 14:41,2014-01-28
328524,328524,IM0031548,28.01.2014 14:41,Closed,TEAM0007,28.01.2014 14:41,2014-01-28
328525,328525,IM0031548,28.01.2014 14:41,Caused By CI,TEAM0007,28.01.2014 14:41,2014-01-28
328526,328526,IM0031548,28.01.2014 14:41,Quality Indicator Fixed,TEAM0007,28.01.2014 14:51,2014-01-28
328527,328527,IM0031549,27.01.2014 17:31,Open,TEAM0008,27.01.2014 17:40,2014-01-27
328528,328528,IM0031549,27.01.2014 17:40,Description Update,TEAM0008,28.01.2014 09:34,2014-01-27
328529,328529,IM0031549,28.01.2014 09:34,Assignment,TEAM0007,28.01.2014 09:34,2014-01-28
328530,328530,IM0031549,28.01.2014 09:34,Operator Update,TEAM0007,28.01.2014 10:24,2014-01-28
328531,328531,IM0031549,28.01.2014 10:24,Assignment,TEAM0007,28.01.2014 14:43,2014-01-28
328532,328532,IM0031549,28.01.2014 14:43,Quality Indicator Fixed,TEAM0007,28.01.2014 14:43,2014-01-28
328533,328533,IM0031549,28.01.2014 14:43,Closed,TEAM0007,28.01.2014 14:43,2014-01-28
328534,328534,IM0031549,28.01.2014 14:43,Caused By CI,TEAM0007,28.01.2014 14:53,2014-01-28
328581,328581,IM0031555,27.01.2014 15:36,Open,TEAM0008,28.01.2014 07:53,2014-01-27
328582,328582,IM0031555,28.01.2014 07:53,Status Change,TEAM0039,28.01.2014 07:53,2014-01-28
328583,328583,IM0031555,28.01.2014 07:53,Assignment,TEAM0039,28.01.2014 07:59,2014-01-28
328584,328584,IM0031555,28.01.2014 07:59,Mail to Customer,TEAM0039,28.01.2014 07:59,2014-01-28
328585,328585,IM0031555,28.01.2014 07:59,Closed,TEAM0039,28.01.2014 08:09,2014-01-28
328591,328591,IM0031557,27.01.2014 15:39,Open,TEAM0008,27.01.2014 15:40,2014-01-27
328592,328592,IM0031557,27.01.2014 15:40,Operator Update,TEAM0008,27.01.2014 15:47,2014-01-27
328593,328593,IM0031557,27.01.2014 15:47,Assignment,TEAM0190,27.01.2014 15:57,2014-01-27
328594,328594,IM0031557,27.01.2014 15:57,Operator Update,TEAM0190,27.01.2014 16:08,2014-01-27
328595,328595,IM0031557,27.01.2014 16:08,Assignment,TEAM0190,27.01.2014 16:08,2014-01-27
328596,328596,IM0031557,27.01.2014 16:08,Reassignment,TEAM0190,27.01.2014 16:08,2014-01-27
328597,328597,IM0031557,27.01.2014 16:08,Operator Update,TEAM0190,27.01.2014 16:15,2014-01-27
